timepoint_id,sample_id,beta_param,gamma_param,delta_param,alpha_param,epsilon_param,zeta_param,lambda_param,eta_param,rho_param,theta_param,kappa_param,mu_param,nu_param,xi_param,tau_param,sigma_param,Ailing_sol,Diagnosed_sol,Extinct_sol,Healed_sol,Infected_sol,Recognized_sol,Susceptible_sol,Threatened_sol,Cases_obs,Hospitalizations_obs,Deaths_obs
22,0,0.012326926924288273,0.4592083990573883,0.01054250355809927,0.6353188753128052,0.19905555248260498,0.10563966631889343,0.028200119733810425,0.1251836121082306,0.029427047818899155,0.3329450190067291,0.013787520118057728,0.017826629802584648,0.02908124402165413,0.018433401361107826,0.008759130723774433,0.020356684923171997,0.001615925575606525,0.004264602437615395,5.990951194689842e-06,0.0013946442632004619,0.01116916537284851,0.0025648516602814198,0.9787272214889526,0.0002574668324086815,0.007086920930305496,0.0028223184926901013,5.990951194689842e-06
23,0,0.012326926924288273,0.4592083990573883,0.01054250355809927,0.6353188753128052,0.19905555248260498,0.10563966631889343,0.028200119733810425,0.1251836121082306,0.029427047818899155,0.3329450190067291,0.013787520118057728,0.017826629802584648,0.02908124402165413,0.018433401361107826,0.008759130723774433,0.020356684923171997,0.0023246787022799253,0.0061432914808392525,8.722792699700221e-06,0.002015504287555814,0.015977267175912857,0.0037109956610947847,0.9694461822509766,0.00037338666152209044,0.010227673803456128,0.004084382322616875,8.722792699700221e-06
24,0,0.012326926924288273,0.4592083990573883,0.01054250355809927,0.6353188753128052,0.19905555248260498,0.10563966631889343,0.028200119733810425,0.1251836121082306,0.029427047818899155,0.3329450190067291,0.013787520118057728,0.017826629802584648,0.02908124402165413,0.018433401361107826,0.008759130723774433,0.020356684923171997,0.003327825805172324,0.00881115160882473,1.2680944564635865e-05,0.0029037559870630503,0.022687749937176704,0.005355803295969963,0.9563606381416321,0.000540512555744499,0.014707467460539192,0.005896315851714462,1.2680944564635865e-05
25,0,0.012326926924288273,0.4592083990573883,0.01054250355809927,0.6353188753128052,0.19905555248260498,0.10563966631889343,0.028200119733810425,0.1251836121082306,0.029427047818899155,0.3329450190067291,0.013787520118057728,0.017826629802584648,0.02908124402165413,0.018433401361107826,0.008759130723774433,0.020356684923171997,0.004730832297354937,0.012560361996293068,1.840360891947057e-05,0.004165481310337782,0.0318865142762661,0.007702265866100788,0.9381556510925293,0.0007805126369930804,0.021043140499386936,0.008482778503093868,1.840360891947057e-05
26,0,0.012326926924288273,0.4592083990573883,0.01054250355809927,0.6353188753128052,0.19905555248260498,0.10563966631889343,0.028200119733810425,0.1251836121082306,0.029427047818899155,0.3329450190067291,0.013787520118057728,0.017826629802584648,0.02908124402165413,0.018433401361107826,0.008759130723774433,0.020356684923171997,0.006660686805844307,0.017753083258867264,2.6653144232113846e-05,0.00593995675444603,0.044182877987623215,0.011021992191672325,0.9132914543151855,0.0011232581455260515,0.02989833359606564,0.012145250337198377,2.6653144232113846e-05
27,0,0.012326926924288273,0.4592083990573883,0.01054250355809927,0.6353188753128052,0.19905555248260498,0.10563966631889343,0.028200119733810425,0.1251836121082306,0.029427047818899155,0.3329450190067291,0.013787520118057728,0.017826629802584648,0.02908124402165413,0.018433401361107826,0.008759130723774433,0.020356684923171997,0.009255018085241318,0.024803010746836662,3.849751374218613e-05,0.008402103558182716,0.060058530420064926,0.015665307641029358,0.8801687955856323,0.0016090167919173837,0.042077335179783404,0.01727432443294674,3.849751374218613e-05
28,0,0.012326926924288273,0.4592083990573883,0.01054250355809927,0.6353188753128052,0.19905555248260498,0.10563966631889343,0.028200119733810425,0.1251836121082306,0.029427047818899155,0.3329450190067291,0.013787520118057728,0.017826629802584648,0.02908124402165413,0.018433401361107826,0.008759130723774433,0.020356684923171997,0.012636272236704826,0.03412189334630966,5.541024074773304e-05,0.011758058331906796,0.07961123436689377,0.022060658782720566,0.8374659419059753,0.002290423261001706,0.058472975390031934,0.024351082043722272,5.541024074773304e-05
29,0,0.012326926924288273,0.4592083990573883,0.01054250355809927,0.6353188753128052,0.19905555248260498,0.10563966631889343,0.028200119733810425,0.1251836121082306,0.029427047818899155,0.3329450190067291,0.013787520118057728,0.017826629802584648,0.02908124402165413,0.018433401361107826,0.008759130723774433,0.020356684923171997,0.01686721481382847,0.04601815715432167,7.938451017253101e-05,0.016229337081313133,0.10222755372524261,0.030693456530570984,0.784651517868042,0.003233493771404028,0.07994510745629668,0.03392695030197501,7.938451017253101e-05
30,0,0.012326926924288273,0.4592083990573883,0.01054250355809927,0.6353188753128052,0.19905555248260498,0.10563966631889343,0.028200119733810425,0.1251836121082306,0.029427047818899155,0.3329450190067291,0.013787520118057728,0.017826629802584648,0.02908124402165413,0.018433401361107826,0.008759130723774433,0.020356684923171997,0.021892668679356575,0.06055368110537529,0.00011304744111839682,0.022023402154445648,0.12632352113723755,0.04205331206321716,0.7225237488746643,0.004516630433499813,0.10712362360209227,0.046569942496716976,0.00011304744111839682
31,0,0.012326926924288273,0.4592083990573883,0.01054250355809927,0.6353188753128052,0.19905555248260498,0.10563966631889343,0.028200119733810425,0.1251836121082306,0.029427047818899155,0.3329450190067291,0.013787520118057728,0.017826629802584648,0.02908124402165413,0.018433401361107826,0.008759130723774433,0.020356684923171997,0.027488412335515022,0.0773969516158104,0.00015975419955793768,0.0292938444763422,0.14938293397426605,0.05654715746641159,0.6535041928291321,0.006226676516234875,0.14017078559845686,0.06277383398264647,0.00015975419955793768
32,0,0.012326926924288273,0.4592083990573883,0.01054250355809927,0.6353188753128052,0.19905555248260498,0.10563966631889343,0.028200119733810425,0.1251836121082306,0.029427047818899155,0.3329450190067291,0.013787520118057728,0.017826629802584648,0.02908124402165413,0.018433401361107826,0.008759130723774433,0.020356684923171997,0.0332503616809845,0.09574815630912781,0.00022363211610354483,0.038102246820926666,0.1684587299823761,0.07439083606004715,0.58137446641922,0.008451597765088081,0.17859059013426304,0.08284243382513523,0.00022363211610354483
33,0,0.012326926924288273,0.4592083990573883,0.01054250355809927,0.6353188753128052,0.19905555248260498,0.10563966631889343,0.028200119733810425,0.1251836121082306,0.029427047818899155,0.3329450190067291,0.013787520118057728,0.017826629802584648,0.02908124402165413,0.018433401361107826,0.008759130723774433,0.020356684923171997,0.03864995017647743,0.11440391093492508,0.0003095483989454806,0.04839765280485153,0.18102140724658966,0.09551186114549637,0.5104350447654724,0.011270730756223202,0.22118650283664465,0.10678259190171957,0.0003095483989454806
34,0,0.012326926924288273,0.4592083990573883,0.01054250355809927,0.6353188753128052,0.19905555248260498,0.10563966631889343,0.028200119733810425,0.1251836121082306,0.029427047818899155,0.3329450190067291,0.013787520118057728,0.017826629802584648,0.02908124402165413,0.018433401361107826,0.008759130723774433,0.020356684923171997,0.04314770549535751,0.1319703310728073,0.00042299012420699,0.06002384424209595,0.1857287734746933,0.11950229108333588,0.44445937871932983,0.014744661748409271,0.26621728390455246,0.13424695283174515,0.00042299012420699
35,0,0.012326926924288273,0.4592083990573883,0.01054250355809927,0.6353188753128052,0.19905555248260498,0.10563966631889343,0.028200119733810425,0.1251836121082306,0.029427047818899155,0.3329450190067291,0.013787520118057728,0.017826629802584648,0.02908124402165413,0.018433401361107826,0.008759130723774433,0.020356684923171997,0.04631926491856575,0.1471448689699173,0.0005698633613064885,0.0727507695555687,0.18270723521709442,0.1456459015607834,0.38595470786094666,0.018907351419329643,0.3116981219500303,0.16455325298011303,0.0005698633613064885
36,0,0.012326926924288273,0.4592083990573883,0.01054250355809927,0.6353188753128052,0.19905555248260498,0.10563966631889343,0.028200119733810425,0.1251836121082306,0.029427047818899155,0.3329450190067291,0.013787520118057728,0.017826629802584648,0.02908124402165413,0.018433401361107826,0.008759130723774433,0.020356684923171997,0.04794042557477951,0.15895488858222961,0.0007562377140857279,0.08631660789251328,0.1732693761587143,0.17301210761070251,0.33598819375038147,0.023762110620737076,0.3557291068136692,0.1967742182314396,0.0007562377140857279
37,0,0.012326926924288273,0.4592083990573883,0.01054250355809927,0.6353188753128052,0.19905555248260498,0.10563966631889343,0.028200119733810425,0.1251836121082306,0.029427047818899155,0.3329450190067291,0.013787520118057728,0.017826629802584648,0.02908124402165413,0.018433401361107826,0.008759130723774433,0.020356684923171997,0.048004765063524246,0.16687583923339844,0.0009880781872197986,0.10046420246362686,0.15933261811733246,0.2005852907896042,0.2944675385951996,0.02928195334970951,0.39674308337271214,0.2298672441393137,0.0009880781872197986
38,0,0.012326926924288273,0.4592083990573883,0.01054250355809927,0.6353188753128052,0.19905555248260498,0.10563966631889343,0.028200119733810425,0.1251836121082306,0.029427047818899155,0.3329450190067291,0.013787520118057728,0.017826629802584648,0.02908124402165413,0.018433401361107826,0.008759130723774433,0.020356684923171997,0.04668305814266205,0.17082348465919495,0.0012709939619526267,0.11496535688638687,0.1428631991147995,0.22738850116729736,0.2605920433998108,0.03541332855820656,0.43362531438469887,0.2628018297255039,0.0012709939619526267
39,0,0.012326926924288273,0.4592083990573883,0.01054250355809927,0.6353188753128052,0.19905555248260498,0.10563966631889343,0.028200119733810425,0.1251836121082306,0.029427047818899155,0.3329450190067291,0.013787520118057728,0.017826629802584648,0.02908124402165413,0.018433401361107826,0.008759130723774433,0.020356684923171997,0.04425569623708725,0.1710635870695114,0.0016100294888019562,0.1296316683292389,0.12552303075790405,0.2525787353515625,0.23325514793395996,0.04208211600780487,0.4657244384288788,0.29466085135936737,0.0016100294888019562
40,0,0.012326926924288273,0.4592083990573883,0.01054250355809927,0.6353188753128052,0.19905555248260498,0.10563966631889343,0.028200119733810425,0.1251836121082306,0.029427047818899155,0.3329450190067291,0.013787520118057728,0.017826629802584648,0.02908124402165413,0.018433401361107826,0.008759130723774433,0.020356684923171997,0.04104389622807503,0.16808907687664032,0.0020095137879252434,0.14431560039520264,0.10853046923875809,0.2754993736743927,0.21131253242492676,0.049200236797332764,0.4927886873483658,0.32469961047172546,0.0020095137879252434
41,0,0.012326926924288273,0.4592083990573883,0.01054250355809927,0.6353188753128052,0.19905555248260498,0.10563966631889343,0.028200119733810425,0.1251836121082306,0.029427047818899155,0.3329450190067291,0.013787520118057728,0.017826629802584648,0.02908124402165413,0.018433401361107826,0.008759130723774433,0.020356684923171997,0.037357788532972336,0.16250449419021606,0.00247296248562634,0.1589057743549347,0.09266913682222366,0.29569482803344727,0.19372351467609406,0.05667148903012276,0.5148708112537861,0.35236631706357,0.00247296248562634
42,0,0.012326926924288273,0.4592083990573883,0.01054250355809927,0.6353188753128052,0.19905555248260498,0.10563966631889343,0.028200119733810425,0.1251836121082306,0.029427047818899155,0.3329450190067291,0.013787520118057728,0.017826629802584648,0.02908124402165413,0.018433401361107826,0.008759130723774433,0.020356684923171997,0.03346478193998337,0.15493789315223694,0.003003043122589588,0.17332252860069275,0.07836650311946869,0.31290337443351746,0.1796044558286667,0.06439768522977829,0.5322389528155327,0.37730105966329575,0.003003043122589588
43,0,0.012326926924288273,0.4592083990573883,0.01054250355809927,0.6353188753128052,0.19905555248260498,0.10563966631889343,0.028200119733810425,0.1251836121082306,0.029427047818899155,0.3329450190067291,0.013787520118057728,0.017826629802584648,0.02908124402165413,0.018433401361107826,0.008759130723774433,0.020356684923171997,0.02957560122013092,0.1459798663854599,0.0036015610676258802,0.18750932812690735,0.0657910704612732,0.3270265758037567,0.16823367774486542,0.07228238135576248,0.5452888235449791,0.3993089571595192,0.0036015610676258802
44,0,0.012326926924288273,0.4592083990573883,0.01054250355809927,0.6353188753128052,0.19905555248260498,0.10563966631889343,0.028200119733810425,0.1251836121082306,0.029427047818899155,0.3329450190067291,0.013787520118057728,0.017826629802584648,0.02908124402165413,0.018433401361107826,0.008759130723774433,0.020356684923171997,0.025842666625976562,0.13614943623542786,0.004269500728696585,0.2014295905828476,0.05494055151939392,0.3380984365940094,0.15903539955615997,0.08023440837860107,0.5544822812080383,0.4183328449726105,0.004269500728696585
45,0,0.012326926924288273,0.4592083990573883,0.01054250355809927,0.6353188753128052,0.19905555248260498,0.10563966631889343,0.028200119733810425,0.1251836121082306,0.029427047818899155,0.3329450190067291,0.013787520118057728,0.017826629802584648,0.02908124402165413,0.018433401361107826,0.008759130723774433,0.020356684923171997,0.022366715595126152,0.12588147819042206,0.0050070821307599545,0.2150590419769287,0.04571013152599335,0.34625038504600525,0.15155556797981262,0.08816959708929062,0.5603014603257179,0.43441998213529587,0.0050070821307599545
46,0,0.012326926924288273,0.4592083990573883,0.01054250355809927,0.6353188753128052,0.19905555248260498,0.10563966631889343,0.028200119733810425,0.1251836121082306,0.029427047818899155,0.3329450190067291,0.013787520118057728,0.017826629802584648,0.02908124402165413,0.018433401361107826,0.008759130723774433,0.020356684923171997,0.01920543611049652,0.11552345007658005,0.005813809111714363,0.2283848524093628,0.03794201463460922,0.3516795337200165,0.14543823897838593,0.09601271152496338,0.5632156953215599,0.44769224524497986,0.005813809111714363
47,0,0.012326926924288273,0.4592083990573883,0.01054250355809927,0.6353188753128052,0.19905555248260498,0.10563966631889343,0.028200119733810425,0.1251836121082306,0.029427047818899155,0.3329450190067291,0.013787520118057728,0.017826629802584648,0.02908124402165413,0.018433401361107826,0.008759130723774433,0.020356684923171997,0.016383863985538483,0.10534054040908813,0.006688589695841074,0.24140101671218872,0.0314578041434288,0.3546266257762909,0.1404041200876236,0.10369747132062912,0.5636646375060081,0.45832409709692,0.006688589695841074
48,0,0.012326926924288273,0.4592083990573883,0.01054250355809927,0.6353188753128052,0.19905555248260498,0.10563966631889343,0.028200119733810425,0.1251836121082306,0.029427047818899155,0.3329450190067291,0.013787520118057728,0.017826629802584648,0.02908124402165413,0.018433401361107826,0.008759130723774433,0.020356684923171997,0.013903439976274967,0.09552762657403946,0.00762978894636035,0.2541067898273468,0.0260787233710289,0.35535168647766113,0.1362343281507492,0.11116677522659302,0.5620460882782936,0.46651846170425415,0.00762978894636035
49,0,0.012326926924288273,0.4592083990573883,0.01054250355809927,0.6353188753128052,0.19905555248260498,0.10563966631889343,0.028200119733810425,0.1251836121082306,0.029427047818899155,0.3329450190067291,0.013787520118057728,0.017826629802584648,0.02908124402165413,0.018433401361107826,0.008759130723774433,0.020356684923171997,0.011749758385121822,0.0862196683883667,0.00863527413457632,0.2665055990219116,0.02163703367114067,0.3541214168071747,0.13275794684886932,0.11837342381477356,0.5587145090103149,0.47249484062194824,0.00863527413457632
50,0,0.012326926924288273,0.4592083990573883,0.01054250355809927,0.6353188753128052,0.19905555248260498,0.10563966631889343,0.028200119733810425,0.1251836121082306,0.029427047818899155,0.3329450190067291,0.013787520118057728,0.017826629802584648,0.02908124402165413,0.018433401361107826,0.008759130723774433,0.020356684923171997,0.00989878922700882,0.07750236243009567,0.009702598676085472,0.27860239148139954,0.017981721088290215,0.3511955738067627,0.12983877956867218,0.12527766823768616,0.5539756044745445,0.47647324204444885,0.009702598676085472
51,0,0.012326926924288273,0.4592083990573883,0.01054250355809927,0.6353188753128052,0.19905555248260498,0.10563966631889343,0.028200119733810425,0.1251836121082306,0.029427047818899155,0.3329450190067291,0.013787520118057728,0.017826629802584648,0.02908124402165413,0.018433401361107826,0.008759130723774433,0.020356684923171997,0.00832130666822195,0.0694236308336258,0.01082894392311573,0.2904048264026642,0.014980624429881573,0.3468226492404938,0.12736980617046356,0.1318487524986267,0.5480950325727463,0.4786714017391205,0.01082894392311573
