date,case_census,hosp_census,cumulative_deaths
2022-10-14,12365.0,118.0,38684.0
2022-10-15,12365.0,105.0,38684.0
2022-10-16,0.0,123.0,38684.0
2022-10-17,0.0,155.0,38684.0
2022-10-18,12335.0,137.0,38857.0
2022-10-19,12335.0,160.0,38857.0
2022-10-20,12335.0,143.0,38857.0
2022-10-21,12335.0,171.0,38857.0
2022-10-22,12335.0,136.0,38857.0
2022-10-23,0.0,120.0,38857.0
2022-10-24,0.0,177.0,38857.0
2022-10-25,12064.0,179.0,39015.0
2022-10-26,12064.0,164.0,39015.0
2022-10-27,12064.0,156.0,39015.0
2022-10-28,12064.0,133.0,39015.0
2022-10-29,12064.0,133.0,39015.0
2022-10-30,0.0,129.0,39015.0
2022-10-31,0.0,142.0,39015.0
2022-11-01,11570.0,148.0,39170.0
2022-11-02,11570.0,166.0,39170.0
2022-11-03,11570.0,146.0,39170.0
2022-11-04,11570.0,115.0,39170.0
2022-11-05,11570.0,113.0,39170.0
2022-11-06,0.0,126.0,39170.0
2022-11-07,0.0,111.0,39170.0
2022-11-08,0.0,130.0,39170.0
2022-11-09,9796.0,110.0,39337.0
2022-11-10,9796.0,136.0,39337.0
2022-11-11,9796.0,153.0,39337.0
2022-11-12,9796.0,101.0,39337.0
2022-11-13,9796.0,108.0,39337.0
2022-11-14,0.0,131.0,39337.0
2022-11-15,12696.0,158.0,39460.0
2022-11-16,12696.0,136.0,39460.0
2022-11-17,12696.0,105.0,39460.0
2022-11-18,12696.0,110.0,39460.0
2022-11-19,12696.0,106.0,39460.0
2022-11-20,0.0,94.0,39460.0
2022-11-21,0.0,139.0,39460.0
2022-11-22,8867.0,137.0,39735.0
2022-11-23,8867.0,117.0,39735.0
2022-11-24,8867.0,121.0,39735.0
2022-11-25,8867.0,117.0,39735.0
2022-11-26,8867.0,117.0,39735.0
2022-11-27,0.0,97.0,39735.0
2022-11-28,0.0,135.0,39735.0
2022-11-29,8622.0,155.0,39848.0
2022-11-30,8622.0,111.0,39848.0
2022-12-01,8622.0,128.0,39848.0
2022-12-02,8622.0,156.0,39848.0
2022-12-03,8622.0,127.0,39848.0
2022-12-04,0.0,110.0,39848.0
2022-12-05,0.0,164.0,39848.0
2022-12-06,11759.0,188.0,40089.0
2022-12-07,11759.0,161.0,40089.0
2022-12-08,11759.0,143.0,40089.0
2022-12-09,11759.0,149.0,40089.0
2022-12-10,11759.0,123.0,40089.0
2022-12-11,0.0,142.0,40089.0
2022-12-12,0.0,167.0,40089.0
2022-12-13,12948.0,176.0,40270.0
2022-12-14,12948.0,192.0,40270.0
2022-12-15,12948.0,206.0,40270.0
2022-12-16,12948.0,177.0,40270.0
2022-12-17,12948.0,156.0,40270.0
2022-12-18,0.0,163.0,40270.0
2022-12-19,0.0,167.0,40270.0
2022-12-20,14259.0,199.0,40419.0
2022-12-21,14259.0,167.0,40419.0
2022-12-22,14259.0,177.0,40419.0
2022-12-23,14259.0,140.0,40419.0
2022-12-24,14259.0,150.0,40419.0
2022-12-25,0.0,116.0,40419.0
2022-12-26,0.0,170.0,40419.0
2022-12-27,10752.0,167.0,40529.0
2022-12-28,10752.0,189.0,40529.0
2022-12-29,10752.0,198.0,40529.0
2022-12-30,10752.0,182.0,40529.0
2022-12-31,10752.0,158.0,40529.0
2023-01-01,0.0,155.0,40529.0
2023-01-02,0.0,163.0,40529.0
2023-01-03,9659.0,169.0,40598.0
2023-01-04,9659.0,177.0,40598.0
2023-01-05,9659.0,159.0,40598.0
2023-01-06,9659.0,133.0,40598.0
2023-01-07,9659.0,119.0,40598.0
2023-01-08,0.0,123.0,40598.0
2023-01-09,0.0,126.0,40598.0
2023-01-10,9757.0,143.0,40762.0
2023-01-11,9757.0,154.0,40762.0
2023-01-12,9757.0,140.0,40762.0
2023-01-13,9757.0,112.0,40762.0
2023-01-14,9757.0,97.0,40762.0
2023-01-15,0.0,116.0,40762.0
2023-01-16,0.0,96.0,40762.0
2023-01-17,9556.0,104.0,40945.0
2023-01-18,9556.0,105.0,40945.0
2023-01-19,9556.0,84.0,40945.0
2023-01-20,9556.0,101.0,40945.0
2023-01-21,9556.0,84.0,40945.0
2023-01-22,0.0,63.0,40945.0
2023-01-23,0.0,137.0,40945.0
2023-01-24,6526.0,107.0,41204.0
2023-01-25,6526.0,87.0,41204.0
2023-01-26,6526.0,91.0,41204.0
2023-01-27,6526.0,79.0,41204.0
2023-01-28,6526.0,85.0,41204.0
2023-01-29,0.0,70.0,41204.0
2023-01-30,0.0,90.0,41204.0
2023-01-31,5949.0,97.0,41450.0
2023-02-01,5949.0,84.0,41450.0
2023-02-02,5949.0,95.0,41450.0
2023-02-03,5949.0,86.0,41450.0
2023-02-04,5949.0,86.0,41450.0
2023-02-05,0.0,79.0,41450.0
2023-02-06,0.0,84.0,41450.0
2023-02-07,5516.0,101.0,41569.0
2023-02-08,5516.0,87.0,41569.0
2023-02-09,5516.0,107.0,41569.0
2023-02-10,5516.0,100.0,41569.0
2023-02-11,5516.0,68.0,41569.0
2023-02-12,0.0,72.0,41569.0
2023-02-13,0.0,108.0,41569.0
2023-02-14,6679.0,103.0,41627.0
2023-02-15,6679.0,92.0,41627.0
2023-02-16,6679.0,108.0,41627.0
2023-02-17,6679.0,96.0,41627.0
2023-02-18,6679.0,101.0,41627.0
2023-02-19,0.0,83.0,41627.0
2023-02-20,0.0,107.0,41627.0
2023-02-21,6513.0,116.0,41716.0
2023-02-22,6513.0,90.0,41716.0
2023-02-23,6513.0,95.0,41716.0
2023-02-24,6513.0,110.0,41716.0
2023-02-25,6513.0,88.0,41716.0
2023-02-26,0.0,91.0,41716.0
2023-02-27,0.0,131.0,41716.0
2023-02-28,7456.0,119.0,41855.0
2023-03-01,7456.0,97.0,41855.0
2023-03-02,7456.0,116.0,41855.0
2023-03-03,7456.0,89.0,41855.0
2023-03-04,7456.0,79.0,41855.0
2023-03-05,,78.0,
2023-03-06,,111.0,
2023-03-07,,99.0,
2023-03-08,,110.0,
2023-03-09,,102.0,
2023-03-10,,97.0,
2023-03-11,,86.0,
2023-03-12,,84.0,
2023-03-13,,125.0,
2023-03-14,,106.0,
2023-03-15,,119.0,
2023-03-16,,89.0,
2023-03-17,,84.0,
2023-03-18,,72.0,
2023-03-19,,104.0,
2023-03-20,,107.0,
2023-03-21,,102.0,
2023-03-22,,102.0,
2023-03-23,,110.0,
2023-03-24,,81.0,
2023-03-25,,93.0,
2023-03-26,,80.0,
2023-03-27,,109.0,
2023-03-28,,104.0,
2023-03-29,,99.0,
2023-03-30,,93.0,
2023-03-31,,101.0,
2023-04-01,,84.0,
2023-04-02,,72.0,
2023-04-03,,111.0,
2023-04-04,,86.0,
2023-04-05,,97.0,
2023-04-06,,80.0,
2023-04-07,,78.0,
2023-04-08,,66.0,
2023-04-09,,62.0,
2023-04-10,,64.0,
2023-04-11,,74.0,
2023-04-12,,104.0,
2023-04-13,,63.0,
2023-04-14,,68.0,
2023-04-15,,64.0,
2023-04-16,,77.0,
2023-04-17,,66.0,
2023-04-18,,57.0,
2023-04-19,,78.0,
2023-04-20,,74.0,
2023-04-21,,65.0,
2023-04-22,,50.0,
2023-04-23,,49.0,
2023-04-24,,58.0,
2023-04-25,,47.0,
2023-04-26,,54.0,
2023-04-27,,68.0,
2023-04-28,,56.0,
2023-04-29,,45.0,
2023-04-30,,51.0,
2023-05-01,,58.0,
2023-05-02,,51.0,
2023-05-03,,45.0,
2023-05-04,,45.0,
2023-05-05,,53.0,
2023-05-06,,63.0,
2023-05-07,,40.0,
2023-05-08,,63.0,
2023-05-09,,51.0,
2023-05-10,,46.0,
2023-05-11,,41.0,
2023-05-12,,42.0,
2023-05-13,,47.0,
2023-05-14,,28.0,
2023-05-15,,40.0,
2023-05-16,,43.0,
2023-05-17,,33.0,
2023-05-18,,43.0,
2023-05-19,,40.0,
2023-05-20,,38.0,
2023-05-21,,35.0,
2023-05-22,,42.0,
2023-05-23,,36.0,
2023-05-24,,25.0,
2023-05-25,,28.0,
2023-05-26,,26.0,
2023-05-27,,34.0,
2023-05-28,,29.0,
2023-05-29,,35.0,
2023-05-30,,37.0,
2023-05-31,,27.0,
2023-06-01,,30.0,
2023-06-02,,27.0,
2023-06-03,,25.0,
2023-06-04,,24.0,
2023-06-05,,19.0,
2023-06-06,,22.0,
2023-06-07,,22.0,
2023-06-08,,17.0,
2023-06-09,,32.0,
2023-06-10,,21.0,
2023-06-11,,18.0,
2023-06-12,,29.0,
2023-06-13,,30.0,
2023-06-14,,18.0,
2023-06-15,,18.0,
2023-06-16,,23.0,
2023-06-17,,24.0,
2023-06-18,,20.0,
2023-06-19,,28.0,
2023-06-20,,12.0,
2023-06-21,,18.0,
2023-06-22,,29.0,
2023-06-23,,37.0,
2023-06-24,,29.0,
2023-06-25,,23.0,
2023-06-26,,26.0,
2023-06-27,,21.0,
2023-06-28,,17.0,
2023-06-29,,23.0,
2023-06-30,,25.0,
2023-07-01,,20.0,
2023-07-02,,13.0,
2023-07-03,,13.0,
2023-07-04,,16.0,
2023-07-05,,22.0,
2023-07-06,,17.0,
2023-07-07,,19.0,
