timepoint_id,sample_id,timepoint_unknown,persistent_beta_param,persistent_gamma_param,persistent_S0_param,persistent_I0_param,persistent_R0_param,persistent_zeta_param,S_state,I_state,R_state,noninf_observable_state
67,21,67.0,0.040195610374212265,0.027879765257239342,2000.0,1.0,0.0,999.0,0.8187021017074585,647.4943237304688,1352.6876220703125,1353.50634765625
68,21,68.0,0.040195610374212265,0.027879765257239342,2000.0,1.0,0.0,999.0,0.7388131618499756,629.7708740234375,1370.4918212890625,1371.2305908203125
69,21,69.0,0.040195610374212265,0.027879765257239342,2000.0,1.0,0.0,999.0,0.6685987114906311,612.524658203125,1387.8087158203125,1388.477294921875
70,21,70.0,0.040195610374212265,0.027879765257239342,2000.0,1.0,0.0,999.0,0.6067124009132385,595.7445068359375,1404.6490478515625,1405.2557373046875
71,21,71.0,0.040195610374212265,0.027879765257239342,2000.0,1.0,0.0,999.0,0.5520219802856445,579.4186401367188,1421.0302734375,1421.582275390625
72,21,72.0,0.040195610374212265,0.027879765257239342,2000.0,1.0,0.0,999.0,0.5035637617111206,563.53564453125,1436.961181640625,1437.4647216796875
73,21,73.0,0.040195610374212265,0.027879765257239342,2000.0,1.0,0.0,999.0,0.4605178236961365,548.083740234375,1452.4566650390625,1452.917236328125
74,21,74.0,0.040195610374212265,0.027879765257239342,2000.0,1.0,0.0,999.0,0.42218485474586487,533.0520629882812,1467.526123046875,1467.9483642578125
75,21,75.0,0.040195610374212265,0.027879765257239342,2000.0,1.0,0.0,999.0,0.3879663646221161,518.4296264648438,1482.1827392578125,1482.5706787109375
76,21,76.0,0.040195610374212265,0.027879765257239342,2000.0,1.0,0.0,999.0,0.35734906792640686,504.2057800292969,1496.4371337890625,1496.79443359375
77,21,77.0,0.040195610374212265,0.027879765257239342,2000.0,1.0,0.0,999.0,0.3298913836479187,490.3699645996094,1510.296630859375,1510.62646484375
78,21,78.0,0.040195610374212265,0.027879765257239342,2000.0,1.0,0.0,999.0,0.30521199107170105,476.91180419921875,1523.7835693359375,1524.0887451171875
79,21,79.0,0.040195610374212265,0.027879765257239342,2000.0,1.0,0.0,999.0,0.28298264741897583,463.82098388671875,1536.896240234375,1537.17919921875
80,21,80.0,0.040195610374212265,0.027879765257239342,2000.0,1.0,0.0,999.0,0.26291728019714355,451.0880432128906,1549.649169921875,1549.912109375
81,21,81.0,0.040195610374212265,0.027879765257239342,2000.0,1.0,0.0,999.0,0.24476845562458038,438.7034912109375,1562.0521240234375,1562.296875
82,21,82.0,0.040195610374212265,0.027879765257239342,2000.0,1.0,0.0,999.0,0.22832083702087402,426.65728759765625,1574.11376953125,1574.342041015625
83,21,83.0,0.040195610374212265,0.027879765257239342,2000.0,1.0,0.0,999.0,0.21338464319705963,414.94183349609375,1585.8455810546875,1586.0589599609375
84,21,84.0,0.040195610374212265,0.027879765257239342,2000.0,1.0,0.0,999.0,0.19979695975780487,403.54632568359375,1597.25439453125,1597.4542236328125
85,21,85.0,0.040195610374212265,0.027879765257239342,2000.0,1.0,0.0,999.0,0.18741284310817719,392.463134765625,1608.349853515625,1608.5372314453125
86,21,86.0,0.040195610374212265,0.027879765257239342,2000.0,1.0,0.0,999.0,0.17610591650009155,381.68328857421875,1619.142333984375,1619.3184814453125
87,21,87.0,0.040195610374212265,0.027879765257239342,2000.0,1.0,0.0,999.0,0.16576340794563293,371.1995849609375,1629.6346435546875,1629.8004150390625
88,21,88.0,0.040195610374212265,0.027879765257239342,2000.0,1.0,0.0,999.0,0.15628840029239655,361.00286865234375,1639.84130859375,1639.99755859375
89,21,89.0,0.040195610374212265,0.027879765257239342,2000.0,1.0,0.0,999.0,0.14759330451488495,351.08624267578125,1649.765380859375,1649.9129638671875
90,21,90.0,0.040195610374212265,0.027879765257239342,2000.0,1.0,0.0,999.0,0.139601469039917,341.4407043457031,1659.4205322265625,1659.5601806640625
91,21,91.0,0.040195610374212265,0.027879765257239342,2000.0,1.0,0.0,999.0,0.13224436342716217,332.06005859375,1668.80810546875,1668.9403076171875
92,21,92.0,0.040195610374212265,0.027879765257239342,2000.0,1.0,0.0,999.0,0.12546157836914062,322.93634033203125,1677.9364013671875,1678.0618896484375
93,21,93.0,0.040195610374212265,0.027879765257239342,2000.0,1.0,0.0,999.0,0.11919882893562317,314.0639953613281,1686.8173828125,1686.9365234375
94,21,94.0,0.040195610374212265,0.027879765257239342,2000.0,1.0,0.0,999.0,0.11340828984975815,305.43487548828125,1695.4542236328125,1695.567626953125
95,21,95.0,0.040195610374212265,0.027879765257239342,2000.0,1.0,0.0,999.0,0.10804668068885803,297.0419921875,1703.8507080078125,1703.958740234375
96,21,96.0,0.040195610374212265,0.027879765257239342,2000.0,1.0,0.0,999.0,0.10307566821575165,288.8798522949219,1712.017333984375,1712.120361328125
97,21,97.0,0.040195610374212265,0.027879765257239342,2000.0,1.0,0.0,999.0,0.09846073389053345,280.941650390625,1719.9599609375,1720.0584716796875
98,21,98.0,0.040195610374212265,0.027879765257239342,2000.0,1.0,0.0,999.0,0.09417084604501724,273.2215576171875,1727.6846923828125,1727.77880859375
99,21,99.0,0.040195610374212265,0.027879765257239342,2000.0,1.0,0.0,999.0,0.09017818421125412,265.7128601074219,1735.19677734375,1735.2869873046875
100,21,100.0,0.040195610374212265,0.027879765257239342,2000.0,1.0,0.0,999.0,0.08645772188901901,258.4112854003906,1742.5025634765625,1742.5889892578125
0,22,0.0,0.040954239666461945,0.018894217908382416,2000.0,1.0,0.0,999.0,2000.0,1.0,0.0,2000.0
1,22,1.0,0.040954239666461945,0.018894217908382416,2000.0,1.0,0.0,999.0,1999.6160888671875,1.3616673946380615,0.022135527804493904,1999.63818359375
2,22,2.0,0.040954239666461945,0.018894217908382416,2000.0,1.0,0.0,999.0,1999.093994140625,1.854001522064209,0.052275631576776505,1999.146240234375
3,22,3.0,0.040954239666461945,0.018894217908382416,2000.0,1.0,0.0,999.0,1998.3819580078125,2.524094581604004,0.0933113694190979,1998.4752197265625
4,22,4.0,0.040954239666461945,0.018894217908382416,2000.0,1.0,0.0,999.0,1997.4154052734375,3.4359099864959717,0.14917483925819397,1997.5645751953125
5,22,5.0,0.040954239666461945,0.018894217908382416,2000.0,1.0,0.0,999.0,1996.09814453125,4.676249980926514,0.22521165013313293,1996.3233642578125
6,22,6.0,0.040954239666461945,0.018894217908382416,2000.0,1.0,0.0,999.0,1994.3095703125,6.362729549407959,0.3286840319633484,1994.6383056640625
7,22,7.0,0.040954239666461945,0.018894217908382416,2000.0,1.0,0.0,999.0,1991.876220703125,8.654463768005371,0.4694497287273407,1992.345703125
8,22,8.0,0.040954239666461945,0.018894217908382416,2000.0,1.0,0.0,999.0,1988.5728759765625,11.766158103942871,0.660871684551239,1989.2337646484375
9,22,9.0,0.040954239666461945,0.018894217908382416,2000.0,1.0,0.0,999.0,1984.0924072265625,15.986534118652344,0.9210366606712341,1985.013427734375
10,22,10.0,0.040954239666461945,0.018894217908382416,2000.0,1.0,0.0,999.0,1978.0235595703125,21.702089309692383,1.2743680477142334,1979.2979736328125
11,22,11.0,0.040954239666461945,0.018894217908382416,2000.0,1.0,0.0,999.0,1969.8192138671875,29.42691421508789,1.7537449598312378,1971.572998046875
12,22,12.0,0.040954239666461945,0.018894217908382416,2000.0,1.0,0.0,999.0,1958.757568359375,39.8388671875,2.4032514095306396,1961.1607666015625
13,22,13.0,0.040954239666461945,0.018894217908382416,2000.0,1.0,0.0,999.0,1943.8963623046875,53.82130813598633,3.2816312313079834,1947.177978515625
14,22,14.0,0.040954239666461945,0.018894217908382416,2000.0,1.0,0.0,999.0,1924.027587890625,72.50601196289062,4.466626167297363,1928.4942626953125
15,22,15.0,0.040954239666461945,0.018894217908382416,2000.0,1.0,0.0,999.0,1897.6297607421875,97.31002807617188,6.059994697570801,1903.689697265625
16,22,16.0,0.040954239666461945,0.018894217908382416,2000.0,1.0,0.0,999.0,1862.8538818359375,129.9503173828125,8.193116188049316,1871.0469970703125
17,22,17.0,0.040954239666461945,0.018894217908382416,2000.0,1.0,0.0,999.0,1817.5576171875,172.40980529785156,11.032422065734863,1828.590087890625
18,22,18.0,0.040954239666461945,0.018894217908382416,2000.0,1.0,0.0,999.0,1759.396484375,226.8193817138672,14.783486366271973,1774.179931640625
19,22,19.0,0.040954239666461945,0.018894217908382416,2000.0,1.0,0.0,999.0,1686.095458984375,295.2127990722656,19.69174575805664,1705.7872314453125
20,22,20.0,0.040954239666461945,0.018894217908382416,2000.0,1.0,0.0,999.0,1595.8399658203125,379.12298583984375,26.03706169128418,1621.8770751953125
21,22,21.0,0.040954239666461945,0.018894217908382416,2000.0,1.0,0.0,999.0,1487.840087890625,479.0413513183594,34.119407653808594,1521.95947265625
22,22,22.0,0.040954239666461945,0.018894217908382416,2000.0,1.0,0.0,999.0,1362.9254150390625,593.8410034179688,44.23345184326172,1407.1588134765625
23,22,23.0,0.040954239666461945,0.018894217908382416,2000.0,1.0,0.0,999.0,1223.9920654296875,720.373779296875,56.634033203125,1280.6260986328125
24,22,24.0,0.040954239666461945,0.018894217908382416,2000.0,1.0,0.0,999.0,1076.0013427734375,853.5013427734375,71.49708557128906,1147.4984130859375
25,22,25.0,0.040954239666461945,0.018894217908382416,2000.0,1.0,0.0,999.0,925.405517578125,986.7072143554688,88.88705444335938,1014.2926025390625
26,22,26.0,0.040954239666461945,0.018894217908382416,2000.0,1.0,0.0,999.0,779.0669555664062,1113.1923828125,108.74076843261719,887.8077392578125
27,22,27.0,0.040954239666461945,0.018894217908382416,2000.0,1.0,0.0,999.0,643.037841796875,1227.0887451171875,130.87318420410156,773.9110107421875
28,22,28.0,0.040954239666461945,0.018894217908382416,2000.0,1.0,0.0,999.0,521.6377563476562,1324.3577880859375,155.00534057617188,676.64306640625
29,22,29.0,0.040954239666461945,0.018894217908382416,2000.0,1.0,0.0,999.0,417.09515380859375,1403.1033935546875,180.80149841308594,597.8966674804688
30,22,30.0,0.040954239666461945,0.018894217908382416,2000.0,1.0,0.0,999.0,329.73199462890625,1463.359619140625,207.90989685058594,537.6419067382812
31,22,31.0,0.040954239666461945,0.018894217908382416,2000.0,1.0,0.0,999.0,258.4760437011719,1506.5325927734375,235.9917755126953,494.46783447265625
32,22,32.0,0.040954239666461945,0.018894217908382416,2000.0,1.0,0.0,999.0,201.44252014160156,1534.8123779296875,264.7452087402344,466.187744140625
33,22,33.0,0.040954239666461945,0.018894217908382416,2000.0,1.0,0.0,999.0,156.43263244628906,1550.6546630859375,293.9117736816406,450.34442138671875
