timepoint_id,sample_id,model_0/beta_param,model_0/gamma_param,model_1/beta_param,model_1/gamma_param,model_1/delta_param,model_1/alpha_param,model_1/epsilon_param,model_1/zeta_param,model_1/lambda_param,model_1/eta_param,model_1/rho_param,model_1/theta_param,model_1/kappa_param,model_1/mu_param,model_1/nu_param,model_1/xi_param,model_1/tau_param,model_1/sigma_param,model_0_weight,model_1_weight,I_sol,R_sol,S_sol,timepoint_days
6,1,0.02678300440311432,0.11302749812602997,0.013014158234000206,0.37216705083847046,0.011859926395118237,0.584964394569397,0.19462595880031586,0.14026960730552673,0.028826257213950157,0.10428040474653244,0.02925773710012436,0.318520188331604,0.02023572102189064,0.016681071370840073,0.028438132256269455,0.015453382395207882,0.009962723590433598,0.01370493695139885,0.3257090151309967,0.6742909550666809,141.30169677734375,122.51190948486328,736.511962890625,50.0
0,2,0.02790142595767975,0.11422286927700043,0.011013824492692947,0.4534428119659424,0.01112079992890358,0.6222447156906128,0.18972396850585938,0.14393961429595947,0.036768049001693726,0.14663608372211456,0.03951485827565193,0.31491342186927795,0.016728779301047325,0.01781940832734108,0.024379456415772438,0.017732199281454086,0.010820097289979458,0.01601291261613369,0.34124165773391724,0.6587583422660828,0.3436680734157562,3.9067585971830354e-12,999.99755859375,0.0
1,2,0.02790142595767975,0.11422286927700043,0.011013824492692947,0.4534428119659424,0.01112079992890358,0.6222447156906128,0.18972396850585938,0.14393961429595947,0.036768049001693726,0.14663608372211456,0.03951485827565193,0.31491342186927795,0.016728779301047325,0.01781940832734108,0.024379456415772438,0.017732199281454086,0.010820097289979458,0.01601291261613369,0.34124165773391724,0.6587583422660828,0.3168622553348541,0.03745543956756592,999.9868774414062,1.0
2,2,0.02790142595767975,0.11422286927700043,0.011013824492692947,0.4534428119659424,0.01112079992890358,0.6222447156906128,0.18972396850585938,0.14393961429595947,0.036768049001693726,0.14663608372211456,0.03951485827565193,0.31491342186927795,0.016728779301047325,0.01781940832734108,0.024379456415772438,0.017732199281454086,0.010820097289979458,0.01601291261613369,0.34124165773391724,0.6587583422660828,0.29287388920783997,0.07188080251216888,999.9765014648438,2.0
3,2,0.02790142595767975,0.11422286927700043,0.011013824492692947,0.4534428119659424,0.01112079992890358,0.6222447156906128,0.18972396850585938,0.14393961429595947,0.036768049001693726,0.14663608372211456,0.03951485827565193,0.31491342186927795,0.016728779301047325,0.01781940832734108,0.024379456415772438,0.017732199281454086,0.010820097289979458,0.01601291261613369,0.34124165773391724,0.6587583422660828,0.2717473804950714,0.10355602204799652,999.9659423828125,3.0
4,2,0.02790142595767975,0.11422286927700043,0.011013824492692947,0.4534428119659424,0.01112079992890358,0.6222447156906128,0.18972396850585938,0.14393961429595947,0.036768049001693726,0.14663608372211456,0.03951485827565193,0.31491342186927795,0.016728779301047325,0.01781940832734108,0.024379456415772438,0.017732199281454086,0.010820097289979458,0.01601291261613369,0.34124165773391724,0.6587583422660828,0.2536376714706421,0.1327507644891739,999.9549560546875,4.0
5,2,0.02790142595767975,0.11422286927700043,0.011013824492692947,0.4534428119659424,0.01112079992890358,0.6222447156906128,0.18972396850585938,0.14393961429595947,0.036768049001693726,0.14663608372211456,0.03951485827565193,0.31491342186927795,0.016728779301047325,0.01781940832734108,0.024379456415772438,0.017732199281454086,0.010820097289979458,0.01601291261613369,0.34124165773391724,0.6587583422660828,197.44541931152344,87.88551330566406,715.0103759765625,40.0
6,2,0.02790142595767975,0.11422286927700043,0.011013824492692947,0.4534428119659424,0.01112079992890358,0.6222447156906128,0.18972396850585938,0.14393961429595947,0.036768049001693726,0.14663608372211456,0.03951485827565193,0.31491342186927795,0.016728779301047325,0.01781940832734108,0.024379456415772438,0.017732199281454086,0.010820097289979458,0.01601291261613369,0.34124165773391724,0.6587583422660828,65.13190460205078,182.22032165527344,752.989501953125,50.0
0,3,0.026526648551225662,0.15095637738704681,0.01127737294882536,0.4337221086025238,0.008869954384863377,0.562144935131073,0.1752835363149643,0.1345682442188263,0.029744967818260193,0.10268484801054001,0.04031536728143692,0.42109134793281555,0.013855494558811188,0.02005438320338726,0.03028927557170391,0.014107819646596909,0.008229599334299564,0.014830224215984344,0.9784145355224609,0.021585488691926003,0.9784940481185913,1.4770035888789224e-11,999.9999389648438,0.0
1,3,0.026526648551225662,0.15095637738704681,0.01127737294882536,0.4337221086025238,0.008869954384863377,0.562144935131073,0.1752835363149643,0.1345682442188263,0.029744967818260193,0.10268484801054001,0.04031536728143692,0.42109134793281555,0.013855494558811188,0.02005438320338726,0.03028927557170391,0.014107819646596909,0.008229599334299564,0.014830224215984344,0.9784145355224609,0.021585488691926003,0.8640381693840027,0.1388797163963318,999.9755859375,1.0
